"Product ID","Code","Product Name","Image URL","Created Date","CHR File Name","DP URL","Brand","DP Categories","Sub-Folders","Notes","Description","Attributes","Sales Rep","Dealer","Unit of Measure","Budgeted Cost","Actual Cost","Nested Products"
"13933520","CH-18","Rule of Three - Multiple","https://content.designerpages.com/assets/80677452/CARSRule20of20Three1393CCCC0.jpg","2026-02-11 15:43:09 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina, an OFS Company","Seating","","","","Model Name/Number: Rule of Three|Item Description: 3-Seat, Chair-Chair-Chair|Dimensions: |Overall Dimensions: |Seat Height: |Finish: |Upholstery: |Base: |Spec Notes: |Note: ","","","","","",""
"13933520","CH-17","Rule of Three - Multiple","https://content.designerpages.com/assets/81781592/CARRuleOfThreeSeatingMultiple18042422201wr.jpg","2026-02-11 15:41:57 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina, an OFS Company","Seating","","","","Model Name/Number: Rule of Three|Item Description: 3-Seat, Chair-Chair-Bariatric|: |Dimensions: |Overall Dimensions: |Seat Height: |Finish: |Upholstery: |Base: |Spec Notes: ","","","","","",""
"13933520","CH-22","Rule of Three - Multiple","https://content.designerpages.com/assets/81781479/CARSRule20of20Three13922C0.jpg","2026-02-11 15:45:42 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina, an OFS Company","Seating","","","","Model Name/Number: Rule of Three|Item Description: 2-Seat, Chair-Bari|Dimensions: |Overall Dimensions: |Seat Height: |Finish: |Upholstery: |Base: |Spec Notes: ","","","","","",""
"13933520","CH-19","Rule of Three - Multiple","https://content.designerpages.com/assets/81781457/CARSRule20of20Three1393CCCC0.jpg","2026-02-11 15:43:52 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina, an OFS Company","Seating","","","","Model Name/Number: Rule of Three|Item Description: 4-Seat, Chair-Chair-Chair-Chair|Dimensions: |Overall Dimensions: |Seat Height: |Finish: |Upholstery: |Base: |Spec Notes: ","","","","","",""
"13933520","CH-20","Rule of Three - Multiple","https://content.designerpages.com/assets/81781479/CARSRule20of20Three13922C0.jpg","2026-02-11 15:45:05 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina, an OFS Company","Seating","","","","Model Name/Number: Rule of Three|Item Description: Bari Starter Tandem|Dimensions: |Overall Dimensions: |Seat Height: |Finish: |Upholstery: |Base: |Spec Notes: ","","","","","",""
"13972173","CE-02","Upland Metal Chair","https://content.designerpages.com/assets/82037529/Upland69UP14whiteTFinal427x4272025082051014f8bwbb.jpeg","2025-08-20 20:33:17 UTC","","http://designerpages.com/manufacturers/wieland","Wieland Healthcare Furniture","Seating","","","","Dimensions: |Width: |Depth: |Overall Height: |Seat Height: |Finish: |Frame: |Base: |Spec Notes: |Note: ","","","","","",""
"14070389","WS-06","Workstation - MileMarker (Single)","https://content.designerpages.com/assets/82476630/OFSMM48Workstation.jpg","2026-01-14 16:02:43 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Workstations","","","","Model Name/Number:: Mile Maker / Various|Item Description:: Rectangular Worksurface 
Edge: PVC - Square 
No backsplash
Wall-Mounted Overhead with Doors 24""H
Pull: Era
Adjustable Shelves 
Sloped
Locking

Wall Support Brackets Where Required
End Panels Where Required When an End is Exposed to The Room
Wall-to-Wall, to Included Filler Panels 
|Notes: : Field-Cut Grommets with Ring: (1) Per User

Worksurface Tops: Dealer May Consolidate Tops as Needed to Achieve a Seamless Installation
|DIMENSIONS: |Overall Dimensions:: 24""x48""x29""H
(24x48"" - Per User)|FINISHES: |Laminate:: Worksurface: HPL - Frosty White  (FW2-S)|Edge:: PVC -  Frosty White  (FW2-S)|Base End Panel: (As Needed): HPL - Timber (TR2-F)|Overhead Cabinets: : Doors: HPL - Timber (TR2-F)
Chassis: HPL - Timber (TR2-F)|Pull:: Warm Grey (H1F)|Lock:: Chrome|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1
","","","","","",""
"14070385","TO-04","Occasional Table - X&O Tapered 24x20","https://content.designerpages.com/assets/82462708/OFSXOTaper2420.png","2025-08-20 21:20:19 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Table","","","","    Model Name/Number:: X&O Tapered Cylinder / 810-24RDT-20|Item Description:: Round Tapered
Laminate Surround
Solid Surface Top
3""Plinth Base (J5)|Power: : None|DIMENSIONS: |Overall Dimensions:: 24”Dia. x 20”H|FINISHES: |Top:: Solid Surface / Livingston - Fossil Creek (FLRK)|Surround:: HPL Timber (TRP-F)|Base::  Slate Grey (SGP-S)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 2","","","","","",""
"14070386","TO-05","Occasional Table - X&O Tapered 20x20","https://content.designerpages.com/assets/82462711/OFSXOTaper2420.png","2025-08-21 13:00:29 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Table","","","","Model Name/Number:: X&O Tapered Cylinder / 810-20RDT-20|Item Description:: Round Tapered Laminate Surround Solid Surface
Top 3""Plinth Base (J5)|Power: : None|DIMENSIONS: |Overall Dimensions:: 20”Dia. x 20”H|FINISHES: |Top:: Solid Surface / Livingston - Fossil Creek (FLRK)|Surround:: HPL Timber (TRP-F)|Base:: Slate Grey (SGP-S)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® -Level 2","","","","","",""
"14070314","WS-05","Workstation - Naviyd 30x60","https://content.designerpages.com/assets/82462394/KimballNaviydTableCLegPDP.png","2026-01-10 00:38:00 UTC","","http://designerpages.com/manufacturers/kimball-international","Kimball International","Workstations","","","","Model Name/Number:: Naviyd / 65N47ABECP, 65N2959WSSL|Item Description:: Rectangular Height Adjustable Table
Edge: Softened  1 3/16""
Base: C-Shape
Extended Range (Dual Stage) Height Adjustment
Anti-Collision 
Paddle: Simple - Up/Down Switch
Glides: Adjustable

Includes:
J-Channel
Vertical Cable Carriers  Extended  (Satin Nickel) 
|DIMENSIONS: |Overall Dimensions:: 30""x60"" 
Actual:  29"" x 59 3/8""|Adjustable Height Range: : 21 3/8"" - 47 1/4"" H|Adjustable Base Width: : 40 3/4 - 64 3/4” W|FINISHES: |Top:: HPL - Monterey (YO) |Edge:: PVC - Monterey (PYO) |Base:: Satin Nickel Metallic (503)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1","","","","","",""
"13933559","TO-01C","Occasional Table, Round Tapered 24D","https://content.designerpages.com/assets/82037966/81020RDT0.jpg","2025-08-20 21:20:19 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina X&O","Table","","","","Dimensions: |Diameter: 24""|Height: 15""|Finish: |Top: Solid Surface, Livingstone Fossil Creek|Laminate Wrap: HPL, Timber|Plinth Base: Slate Grey|Spec notes: |Base Type: 3"" Plinth","","","","","",""
"13933559","TO-01B","Occasional Table, Round Tapered 20D","https://content.designerpages.com/assets/81782097/81020RDT202.jpg","2025-08-20 21:20:19 UTC","","http://designerpages.com/manufacturers/ofs-carolina","Carolina X&O ","Table","","","","Dimensions: |Diameter: 20""|Height: 15""|Finish: |Top: Solid Surface|Base: |Spec notes: |Edge Type: |Base Type: 3"" Plinth|Power: ","","","","","",""
"14070383","TC-04","Meeting Table - Footings, 36x72","https://content.designerpages.com/assets/82462706/RunoffTable.png","2025-06-25 21:31:37 UTC","","http://designerpages.com/manufacturers/kimball-international","Kimball International","Table","","","","Model Name/Number:: Waveworks / WWN3672WSUDL
Footings / CBV286428YBKP|Item Description:: D-Top Surface 
Edge: Softened 1 9/16""
Y-Shape Base
Glides|Power: : None|DIMENSIONS: |Overall Dimensions:: 36""D x 72""W x29""H|FINISHES:: |Top:: HPL - Monterey (YO) |Edge:: PVC - Monterey (PYO) |Base & Foot:: Satin Nickel Metallic (503)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1
","","","","","",""
"13937247","TD-01A","Waveworks Cafe Table, Square 30D","https://content.designerpages.com/assets/81790577/T05.jpg","2025-08-20 21:06:31 UTC","","http://designerpages.com/manufacturers/national","National by Kimball International","Table","","","","Dimensions: |Width: 30""|Depth: 30""|Height: Worksurface Height|Finish: |Top: Laminate, Monterey|Base: Satin Nickel|Spec notes: |Base Type: 4-Prong Base - 557","","","","","",""
"14070384","TO-01","Occasional Table - X&O Tapered 36x15","https://content.designerpages.com/assets/82462707/OFSXOTaper3615.png","2025-08-20 21:10:08 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Table","","","","    Model Name/Number:: X&O Tapered Cylinder / 810-36RDT-15|Item Description:: Round Tapered
Laminate Surround
Solid Surface Top
3""Plinth Base (J5)|Power: : None|DIMENSIONS: |Overall Dimensions:: 36”Dia. x 15”H|FINISHES: |Top:: Solid Surface / Livingston - Fossil Creek (FLRK)|Surround:: HPL Timber (TRP-F)|Base:: Slate Grey (SGP-S)","","","","","",""
"14070188","CR-03","Recliner - Breeze ","https://content.designerpages.com/assets/82461994/IOAbreezerecliner2.jpg","2025-06-25 21:05:02 UTC","","http://designerpages.com/manufacturers/images-of-america-inc-ioa","IOA Healthcare Furniture","Seating","","","","Model Name/Number:: Breeze Lounger / 364-U|Item Description:: Upholstered Back with Integrated Footrest 
No Pillow
Metal Frame
Glides
|Clean Out:: Yes|Moisture Barrier:: Yes, Seat|Weight Capacity:: 350 lbs.|DIMENSIONS: |Overall Dimensions:: 36""D x 36/72""W x 43""H|Inside Seat Width:: 24""|Seat Height:: 18""|Arm Height:: 24""|FINISHES: |Base:: Grey|SUSTAINABILITY: : |Sustainable Criteria:: N/A","","","","","",""
"13972196","MB-01","Wall Mounted Glass Markerboard - InvisaMount (Magnetic)","https://content.designerpages.com/assets/82462383/QuartetInvisaMount.jpg","2025-08-20 21:36:52 UTC","","http://designerpages.com/manufacturers/quartet","Quartet Markerboards","Accessories ","","","","Model Name/Number::  InvisaMount / Q25F01IMW|Item Description:: Float Mount
Glass - Low Iron
Magnetic 
Frameless

Accessories Included: (Per Board)
(1) Accessory Tray
(4) Multi Color Marker (659504QA)
(1) Magnetic Eraser (Black)
(6) Rare Earth Magnets, Clear  (85391)
|DIMENSIONS: |Overall Dimensions:: 36”H x 48”W |FINISHES: |Glass:: White|SUSTAINABILITY: : |Sustainable Criteria:: GREENGUARD Gold Certified","","","","","",""
"14070339","PO-01","Private Office - L-Shape Desk 6x6","https://content.designerpages.com/assets/82462459/LShapeAxon.png","2025-08-20 21:42:52 UTC","","http://designerpages.com/manufacturers/kimball-international","Kimball International","Workstations","","","","Model Name/Number:: Waveworks / Various |Item Description:: L-Shape Desk (Fixed) | 6x6
Desk: 30”D x 72”W 
   -  Base: O-Leg
   -  Partial Modesty 
   -  Corner Grommet 

Return: 24”D x 42”W (Bridge)
   -  Center Grommet 
   -  Partial Modesty   

Storage: 24”D x 15”W 
   -  (1) Attached/ Undersurface Ped: 
   -  Box/Box/File Pedestal 
   -  HPL Laminate 
   -  Pull: Gleam/Elongated 
   -  Locking

Cable Management:
   -  J-Channel
|FINISHES: |Laminate:: HPL – Monterrey (YO)
(Worksurface, Modesty, Support, Storage)
|Edge:: PVC - Monterey (PYO)
Edge: Softened 1 3/16""|Pull:: Brushed Nickel (487)|Base/Trim:: Quarry (455)|Lock:: Chrome|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1
","","","","","",""
"14070404","ST-05","Storage - Ambit Mobile Pedestal (Narrow)","https://content.designerpages.com/assets/82462830/HMABT23521RETG.jpg","2026-01-09 22:49:58 UTC","","http://designerpages.com/manufacturers/herman-millerknoll","Herman Miller/Knoll","Storage Cases / Cabinets","","","","Model Name/Number:: Ambit Pedestal /  IH100 DC|Item Description:: Metal Box/File Mobile Pedestal
Finger Pull
Locking |DIMENSIONS: |Overall Dimensions:: 17”D x 10.25”W x 22”H|FINISHES: |Top::  Folkstone Grey (CP) |Case:: Warm Grey Neutral (WN)|Lock:: Chrome|SUSTAINABILITY: : |Sustainable Criteria:: N/A","","","","","",""
"14070416","TA-02","Training Table - Waveworks 24x72","https://content.designerpages.com/assets/82462858/WaveWorksMobileTableQuickDelivery.jpg","2025-08-20 20:16:55 UTC","","http://designerpages.com/manufacturers/kimball-international","Kimball International","Table","","","","Model Name/Number:: Waveworks Flip&Nest Training  / WW2472RTFML|Item Description:: Rectangular 
Edge: Softened 1 3/16""
Flip & Nest Base
Casters (2 Locking / 2 Non)|Modesty:: None|Power: : None|DIMENSIONS: |Overall Dimensions:: 24""x 72"" x 29""H|FINISHES: |Top:: HPL - Monterey (YO) |Edge:: PVC - Monterey (PYO) |Base:: Satin Nickel Metallic (503)| SUSTAINABILITY:: |Sustainable Criteria:: BIFMA LEVEL® - Level 1","","","","","",""
"14070418","TA-03","Multipurpose Table - Footings 30x30","https://content.designerpages.com/assets/82462860/KimballFootingsSoftSquareXBase.png","2025-08-21 14:27:06 UTC","","http://designerpages.com/manufacturers/kimball-international","Kimball International","Table","","","","Model Name/Number:: Footings / CBV2728XBP, CBV2728XBP|Item Description:: Soft Square 
Edge: Softened 1 3/16""
X-Base 
Glides 
|Power: : None|DIMENSIONS: |Overall Dimensions:: 30""D x 30""W x 29""H|FINISHES: |Top:: HPL - Monterey (YO) |Edge:: PVC -  Monterey (PYO)|Base:: Satin Nickel Metallic (503)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1","","","","","",""
"13972175","CL-07","Novara Lounge","https://content.designerpages.com/assets/82461907/KwaluNovaraLounge.jpg","2025-08-20 20:38:43 UTC","","http://designerpages.com/manufacturers/kwalu-furniture","Kwalu Furniture","Seating","","","","Model Name/Number:: Novara Lounge / NOVALN1111|Item Description:: Fully Upholstered
Open Back
Wood Look Base
|Clean Out:: Yes|Moisture Barrier:: Yes, Seat|Weight Capacity:: 350 lbs.|DIMENSIONS: |Overall Dimensions:: 29”D x 27.5”W x 31.75”H|Inside Seat Width:: 22""|Seat Height:: 19""|Arm Height:: 26""|FINISHES: |Base: : Protea (Wood Look) Natural Ash| SUSTAINABILITY:: |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1
","","","","","",""
"14072254","CH-01","Task Chair - Amplify Uph.","https://content.designerpages.com/assets/82465842/SOIAmplifyUph.png","2025-06-24 16:18:57 UTC","","http://designerpages.com/manufacturers/sitonit-seating","Sit on It","Seating","","","","Model Name/Number:: Amplify Upholstered / 2723|Item Description:: Highback Fully Upholstered (B3)
Lumbar: Adjustable Lumbar (3723)
Mechanism: Enhanced Synchro with Seat-Depth Adjustment (Y/e3)
Arms: Height Adjustable (A141)
Base: Nylon (B17)
Cylinder: Standard|Casters:: Dual Casters (C17)|DIMENSIONS: |Overall Dimensions:: 24.5“D x 27.75”W x 42”H|Seat Height:: 17.5""-21.87""|FINISHES: |Upholstery:: Momentum / Witzel CV / Charcoal (UP-01)|Frame:: Black (FC1)|Base: : Black (FC1)|SUSTAINABILITY: : |Sustainable Criteria:: UL GREENGUARD GOLD Certificate
BIFMA LEVEL® - Level 2
","","","","","","UP-01 - Witzel CV - Momentum Textiles"
"13855243","CH-06","Guest Chair - Chaddy Mobile","https://content.designerpages.com/assets/82462070/KimballChaddyMobile.png","2025-06-24 16:29:02 UTC","","http://designerpages.com/manufacturers/national-office-furniutre","Kimball International","Seating","","","","Model Name/Number:: Chaddy / N29GMAC|Item Description:: Flip & Nest
Mesh Back
Upholstered Seat
Pivot Arms 
4-Leg
Metal Frame
Stacks (4) High|Casters: Hard, for Soft Floor |DIMENSIONS: |Overall Dimensions:: 24”D. x 25.75”W x 33.75” H|Inside Seat Width:: 17.75""|Seat Height:: 17.75""|Arm Height:: 27"" |FINISHES: |Mesh:: Black|Upholstery:: Momentum / Witzel CV / Charcoal (UP-01)|Frame: Black|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 1
","Terah Kitcher","","","","","UP-01 - Witzel CV - Momentum Textiles"
"13922330","CL-01","Lounge Chair - Modena Lounge Open","https://content.designerpages.com/assets/82461906/KwaluModenaLoungeOpenArm.jpg","2025-06-25 20:43:52 UTC","","http://designerpages.com/manufacturers/kwalu","Kwalu Furniture","Seating","","","","Model Name/Number:: Modena Lounge / MDALN11|Item Description:: Fully Upholstered, Closed Arm
Wood Look Frame
Open Arm 
|Clean Out:: Yes|Moisture Barrier:: Yes, Seat |Weight Capacity:: 350 lbs.|DIMENSIONS: |Overall Dimensions:: 29”D x 27.5”W x 32.5”H|Inside Seat Width:: 23""|Seat Height:: 19""|Arm Height:: 26""|FINISHES: |Frame:: Protea (Wood Look) Natural Ash|SUSTAINABILITY: : |Sustainable Criteria:: UL GREENGUARD GOLD Certificate
BIFMA LEVEL® - Level 2","","","","","",""
"14070392","CH-09","Guest Chair - Rule of Three","https://content.designerpages.com/assets/82462762/OFSruleof3.jpg","2025-08-20 20:08:37 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Seating","","","","Model Name/Number:: Rule of Three Guest / 1392-MT|Item Description:: Fully Upholstered
Resin Arm Cap
Wall-Saver Design
Metal Frame|Clean Out:: Yes|Moisture Barrier:: Yes, Seat|Weight Capacity:: 400 lbs.|DIMENSIONS: |Overall Dimensions:: 25”D x 23.5”W x 31.75”|Inside Seat Width:: 21.25""|Seat Height:: 18.5""|Arm Height:: 25.5""|FINISHES: |Arm Cap:: Taupe Resin (D1M)|Frame:: Warm Grey (H1F)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 2
","","","","","",""
"14070393","CH-10","Guest Chair - Rule of Three Bariatric","https://content.designerpages.com/assets/82462763/OFSruleof3bari.jpg","2025-08-20 20:10:53 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Seating","","","","    Model Name/Number:: Rule of Three Bariatric / 1392-OB|Item Description:: Fully Upholstered
Urethane Arm Cap
Wall-Saver Design
Metal Frame
|Clean Out:: Yes|Moisture Barrier:: Yes, Seat|Weight Capacity:: 500 lbs.|DIMENSIONS: |Overall Dimensions:: 25”D x 32.25”W x 33”H|Inside Seat Width:: 30""|Seat Height:: 18.5""|Arm Height:: 25.5""|FINISHES: |Arm Cap:: Taupe Resin (D1M)|Frame:: Warm Grey (H1F)|SUSTAINABILITY: : |Sustainable Criteria:: SCS Indoor Advantage Gold
BIFMA LEVEL® - Level 2
","","","","","",""
"14070399","CK-01","Children’s Lounge - Boost+ Pediatrics","https://content.designerpages.com/assets/82462811/CARBOOSTPEDIATRICSC49358S.png","2026-02-03 23:23:37 UTC","","http://designerpages.com/manufacturers/ofs","OFS Furniture","Seating","","","","","","","","","",""
"13972173","CE-01","Exam Chair - Upland Wide ","https://content.designerpages.com/assets/82462016/WielandUplandArmsFrontWide.jpg","2025-08-20 20:24:35 UTC","","http://designerpages.com/manufacturers/wieland","Wieland Healthcare Furniture","Seating","","","","    Model Name/Number:: Upland  Wide / 69UP04|Item Description:: Plastic Back & Seat 
with Extreme Back Accent 
Loop Arms
Wall-Saver Design
Metal Frame
Stacks (4) H on Dolly 
|Glides: : Nickel Plate Glide with Nylon Cap |Weight Capacity:: 500 lbs.|DIMENSIONS: |Overall Dimensions:: 22”D x 27.75”W x 32.5”H|Inside Seat Width:: 22""|Seat Height:: 18""|Arm Height:: 27"" |FINISHES: |Extreme Back:: Light Grey (Poly)|Back & Seat: : Black  (Poly)|Arms:: Black  (Poly)|Frame:: Sterling Grey|SUSTAINABILITY: : |Sustainable Criteria:: UL GREENGUARD GOLD Certificate","","","","","",""
"14070177","CH-02","Task Stool - Amplify Uph","https://content.designerpages.com/assets/82461956/GalleryAmplify20StoolUph.png.smartthumb.250.3002025062450127lhcz12.png","2026-01-07 19:37:09 UTC","","http://designerpages.com/manufacturers/sitonit-seating","Sit on It","Seating","","","","Model Name/Number:: Amplify Stool Uph / 2723|Item Description:: Highback Fully Upholstered (B3)
Lumbar: Adjustable Lumbar (3723)
Mechanism: Basic (B)
Arms: Height Adjustable (A141)
Base: Nylon (B17)
Cylinder: Standard (S1)
Footring
Casters: Dual Casters (C17)|Casters:: Dual Casters (C17)|DIMENSIONS: |Overall Dimensions:: 24.5“D x 27.75”W x 4.75”H|Seat Height:: 21.5""–29.5"" |FINISHES: |Upholstery:: Momentum / Witzel CV / Charcoal (UP-01)|Frame:: Black (FC1)|Base:: Black (B17)|SUSTAINABILITY: : |Sustainable Criteria:: UL GREENGUARD GOLD Certificate
BIFMA LEVEL® - Level 2
","","","","","","UP-01 - Witzel CV - Momentum Textiles"
